300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,900,636,900,476,900,316,1044,1200,1200,1088,1200,928
300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,900,620,900,460,900,300,1060,1200,1200,1072,1200,912
300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,900,604,900,444,916,1200,1076,1200,1200,1056,1196,900
300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,900,588,900,428,932,1200,1092,1200,1200,1040,1180,900
300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,900,572,900,412,948,1200,1200,1184,1200,1024,1164,900
300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,900,556,900,396,964,1200,1200,1168,1200,1008,1148,900
300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,900,540,900,380,980,1200,1200,1152,1200,992,1132,900
300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,900,524,900,364,996,1200,1200,1136,1200,976,1116,900
300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,900,508,900,348,1012,1200,1200,1120,1200,960,1100,900
300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,900,492,900,332,1028,1200,1200,1104,1200,944,1084,900
300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,900,476,900,316,1044,1200,1200,1088,1200,928,1068,900
300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,900,460,900,300,1060,1200,1200,1072,1200,912,1052,900
893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,900,444,916,1200,1076,1200,1200,1056,1196,900,1036,900
886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,900,428,932,1200,1092,1200,1200,1040,1180,900,1020,900
879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,900,412,948,1200,1200,1184,1200,1024,1164,900,1004,900
872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,900,396,964,1200,1200,1168,1200,1008,1148,900,988,900
865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,900,380,980,1200,1200,1152,1200,992,1132,900,972,900
858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,900,364,996,1200,1200,1136,1200,976,1116,900,956,900
851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,900,348,1012,1200,1200,1120,1200,960,1100,900,940,900
844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,900,332,1028,1200,1200,1104,1200,944,1084,900,924,900
837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,900,316,1044,1200,1200,1088,1200,928,1068,900,908,900
830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,900,300,1060,1200,1200,1072,1200,912,1052,900,900,892
823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,916,1200,1076,1200,1200,1056,1196,900,1036,900,900,876
816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,932,1200,1092,1200,1200,1040,1180,900,1020,900,900,860
809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,948,1200,1200,1184,1200,1024,1164,900,1004,900,900,844
802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,964,1200,1200,1168,1200,1008,1148,900,988,900,900,828
795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,980,1200,1200,1152,1200,992,1132,900,972,900,900,812
788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,996,1200,1200,1136,1200,976,1116,900,956,900,900,796
781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,1012,1200,1200,1120,1200,960,1100,900,940,900,900,780
774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,1028,1200,1200,1104,1200,944,1084,900,924,900,900,764
767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,1044,1200,1200,1088,1200,928,1068,900,908,900,900,748
760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,1060,1200,1200,1072,1200,912,1052,900,900,892,900,732
753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,1076,1200,1200,1056,1196,900,1036,900,900,876,900,716
746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,1092,1200,1200,1040,1180,900,1020,900,900,860,900,700
739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,1200,1184,1200,1024,1164,900,1004,900,900,844,900,684
732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,1200,1168,1200,1008,1148,900,988,900,900,828,900,668
725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,1200,1152,1200,992,1132,900,972,900,900,812,900,652
718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,1200,1136,1200,976,1116,900,956,900,900,796,900,636
711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,1200,1120,1200,960,1100,900,940,900,900,780,900,620
704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,1200,1104,1200,944,1084,900,924,900,900,764,900,604
697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,1200,1088,1200,928,1068,900,908,900,900,748,900,588
690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,1200,1072,1200,912,1052,900,900,892,900,732,900,572
683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,1200,1056,1196,900,1036,900,900,876,900,716,900,556
676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,1200,1040,1180,900,1020,900,900,860,900,700,900,540
669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,879,600,809,600,739,600,669,600,599,600,529,600,459,600,389,600,319,600,300,549,1200,1024,1164,900,1004,900,900,844,900,684,900,524
662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,872,600,802,600,732,600,662,600,592,600,522,600,452,600,382,600,312,600,300,542,1200,1008,1148,900,988,900,900,828,900,668,900,508
655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,865,600,795,600,725,600,655,600,585,600,515,600,445,600,375,600,305,600,300,535,1200,992,1132,900,972,900,900,812,900,652,900,492
648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,858,600,788,600,718,600,648,600,578,600,508,600,438,600,368,600,300,598,300,528,1200,976,1116,900,956,900,900,796,900,636,900,476
641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,851,600,781,600,711,600,641,600,571,600,501,600,431,600,361,600,300,591,300,521,1200,960,1100,900,940,900,900,780,900,620,900,460
634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,844,600,774,600,704,600,634,600,564,600,494,600,424,600,354,600,300,584,300,514,1200,944,1084,900,924,900,900,764,900,604,900,444
627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,837,600,767,600,697,600,627,600,557,600,487,600,417,600,347,600,300,577,300,507,1200,928,1068,900,908,900,900,748,900,588,900,428
620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,830,600,760,600,690,600,620,600,550,600,480,600,410,600,340,600,300,570,300,500,1200,912,1052,900,900,892,900,732,900,572,900,412
613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,823,600,753,600,683,600,613,600,543,600,473,600,403,600,333,600,300,563,893,600,1196,900,1036,900,900,876,900,716,900,556,900,396
606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,816,600,746,600,676,600,606,600,536,600,466,600,396,600,326,600,300,556,886,600,1180,900,1020,900,900,860,900,700,900,540,900,380
